id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1266754343895785474,1266754343895785474,1590852745000,2020-05-31,00:32:25,,112041679,holyinspiredeva,eva kryzanek,,"Sananda Maitreya - I Wanna Breathe (Official Video)  https://youtu.be/W_VkxR5rKDg  via @YouTube 
RIP George Floyd! #GeorgeFloyd #Icantbreathe #Iwannabreathe THE RISE OF THE ZUGEBRIAN TIME LORDS available now! Album available on Sananda's official site -  http://sananda.org/  iTunes",['youtube'],"['https://youtu.be/W_VkxR5rKDg', 'http://sananda.org/']",[],0,0,0,"['#georgefloyd', '#icantbreathe', '#iwannabreathe']",[],https://twitter.com/HolyInspiredEva/status/1266754343895785474,False,,0,,,,,,,"[{'user_id': '112041679', 'username': 'HolyInspiredEva'}, {'user_id': '10228272', 'username': 'YouTube'}]",,,,
1266752894591627269,1266752894591627269,1590852399000,2020-05-31,00:26:39,,36911585,lovebanna,Bri,,"If the 3 other officers involved in George Floyd’s death were culpable enough to be fired, they’re culpable to be charged with murder as well. #ArrestTheRest #JusticeForGeorge #GeorgeFloyd #ICantBreathe #BlackLivesMatter",[],[],[],0,0,0,"['#arresttherest', '#justiceforgeorge', '#georgefloyd', '#icantbreathe', '#blacklivesmatter']",[],https://twitter.com/lovebanna/status/1266752894591627269,False,,0,,,,,,,"[{'user_id': '36911585', 'username': 'lovebanna'}]",,,,
1266751119989944320,1266751119989944320,1590851976000,2020-05-31,00:19:36,,758366289316327424,thewholesales,The Wholesales T-Shirt Co.,,"George Floyd. We speak your name. Spread messages to bring awareness for #GeorgeFloyd. 
Get it here  https://thewholesaletshirts.com/shop/i-cant-breathe-george-floyd-face-mask/ …
#MinneapolisPolice #JusticeForGeorgeFloyd #icantbreathe #BlackLivesMatters #MinneapolisPoliceMurderdHim #RIPGeorgeFloyd #BlackLiveMatter #BlackHistoryMonth pic.twitter.com/frGdbve2a4",[],['https://thewholesaletshirts.com/shop/i-cant-breathe-george-floyd-face-mask/'],['https://pbs.twimg.com/media/EZRnToaU4AEdWUU.jpg'],0,1,0,"['#georgefloyd', '#minneapolispolice', '#justiceforgeorgefloyd', '#icantbreathe', '#blacklivesmatters', '#minneapolispolicemurderdhim', '#ripgeorgefloyd', '#blacklivematter', '#blackhistorymonth']",[],https://twitter.com/thewholesales/status/1266751119989944320,False,,0,,,,,,,"[{'user_id': '758366289316327424', 'username': 'thewholesales'}]",,,,
1266750965195161601,1266750965195161601,1590851939000,2020-05-31,00:18:59,,19200600,bhstwo,oscar johnson,,"Listen to the most recent episode of my podcast: My thoughts of George Floyd death   https://anchor.fm/oscarjohnsonshow/episodes/My-thoughts-of-George-Floyd-death-eeofv7 …
#georgefloyd #georgefloyddeath
#Minnesota #icantbreathe
#Minneapolispolice #racism
#policekilling #manslaughter",[],['https://anchor.fm/oscarjohnsonshow/episodes/My-thoughts-of-George-Floyd-death-eeofv7'],[],0,0,1,"['#georgefloyd', '#georgefloyddeath', '#minnesota', '#icantbreathe', '#minneapolispolice', '#racism', '#policekilling', '#manslaughter']",[],https://twitter.com/bhstwo/status/1266750965195161601,False,,0,,,,,,,"[{'user_id': '19200600', 'username': 'bhstwo'}]",,,,
1266750836128055297,1266750836128055297,1590851909000,2020-05-31,00:18:29,,41952910,davidzinyama,David Zinyama,,"George Floyd’s life mattered. ‘A riot is the language of the unheard': MLK's powerful quote resonates amid George Floyd protests. Say his name. Pray for his family. Demand Justice

#justiceforgeorgefloyd #icantbreathe #georgefloyd #justiceforgeorge

David Zinyama | #artbyzinyama pic.twitter.com/bymLH41uUg",[],[],['https://pbs.twimg.com/media/EZRnKuZWoAM1yT8.jpg'],0,1,4,"['#justiceforgeorgefloyd', '#icantbreathe', '#georgefloyd', '#justiceforgeorge', '#artbyzinyama']",[],https://twitter.com/DavidZinyama/status/1266750836128055297,False,,0,,,,,,,"[{'user_id': '41952910', 'username': 'DavidZinyama'}]",,,,
1266750514953424896,1266750514953424896,1590851832000,2020-05-31,00:17:12,,1179493104216428547,sav19as03,Tolga,,"After the murder of George Floyd in America, the perpetrator of each increasing number of COVID patients and increasing the number of COVID deaths is police officer Derek Chauvin. This villain didn't just mean George Floyd's life.
#noracism #GeorgeFloyd #DonaldTrump #America pic.twitter.com/UvX6FaTbfw",[],[],['https://pbs.twimg.com/media/EZRm00sWsAMV5aT.jpg'],1,0,0,"['#noracism', '#georgefloyd', '#donaldtrump', '#america']",[],https://twitter.com/sav19as03/status/1266750514953424896,False,,0,,,,,,,"[{'user_id': '1179493104216428547', 'username': 'sav19as03'}]",,,,
1266749064919388163,1266749064919388163,1590851486000,2020-05-31,00:11:26,,1234164214509395970,symptmz_,baysick,,"my heart hurts for George Floyd, for Ahmaud Arbery, for Breonna Taylor, for everyone. People in a position of power should be re-evaluated yearly with much more training. Im so sad were here, yet again.
#blacklivesmatter #icantbreathe #GeorgeFloyd #AhmaudArbery #BreonnaTaylor",[],[],[],0,0,0,"['#blacklivesmatter', '#icantbreathe', '#georgefloyd', '#ahmaudarbery', '#breonnataylor']",[],https://twitter.com/symptmz_/status/1266749064919388163,False,,0,,,,,,,"[{'user_id': '1234164214509395970', 'username': 'symptmz_'}]",,,,
1266748544146341891,1266748544146341891,1590851362000,2020-05-31,00:09:22,,1076244529215406080,nye_mo,mo🌬,,"text FLOYD to 55156. 
this was MURDER. George Floyd was begging for his life and Derek Chauvin knew it. still, he stayed kneeling on George’s neck. Chauvin was not “fearing for his life”. the amount of force used was not necessary. GEORGE FLOYD. SAY IT LOUD. #GeorgeFloyd",[],[],[],0,0,0,['#georgefloyd'],[],https://twitter.com/nye_mo/status/1266748544146341891,False,,0,,,,,,,"[{'user_id': '1076244529215406080', 'username': 'nye_mo'}]",,,,
1266748249504985090,1266748249504985090,1590851292000,2020-05-31,00:08:12,,1253416078820040714,arishitag,Arishita,,".@HennepinAtty We DEMAND that Officer Derek Chauvin is to be charged accordingly. George Floyd was SECOND-degree murdered and we demand that he is brought to #JUSTICE. We DEMAND that Thomas Lane, Tou Thao and J. Alexander Kueng are charged as accessories to murder #GeorgeFloyd",['hennepinatty'],[],[],0,0,0,"['#justice', '#georgefloyd']",[],https://twitter.com/ArishitaG/status/1266748249504985090,False,,0,,,,,,,"[{'user_id': '1253416078820040714', 'username': 'ArishitaG'}, {'user_id': '482290530', 'username': 'HennepinAtty'}]",,,,
1266746720081317890,1266746720081317890,1590850927000,2020-05-31,00:02:07,,164035248,touyia_xiong,Tou Yia Xiong,,"I created this illustration of George Floyd to honor him. Remember his name. He matters. Justice matters.

Please feel free to share it, print it, wear it, and stand in solidarity with it. Link below. 

 http://bit.ly/George-Floyd-Art …
#georgefloyd #icantbreathe #blacklivesmatter pic.twitter.com/bCRTwMzxgC",[],['http://bit.ly/George-Floyd-Art'],['https://pbs.twimg.com/media/EZRjbN0XkAE0CG2.jpg'],0,0,1,"['#georgefloyd', '#icantbreathe', '#blacklivesmatter']",[],https://twitter.com/touyia_xiong/status/1266746720081317890,False,,0,,,,,,,"[{'user_id': '164035248', 'username': 'touyia_xiong'}]",,,,
1266745089793101824,1266745089793101824,1590850539000,2020-05-30,23:55:39,,1171556190377189376,ttuyige,Tula Tuyige,,"Gospel music artist Kirk Franklin sends an emotional message to George Floyd
#Icantbreathe #GeorgeFloyd #kirkfranklin
👉👉 https://youtu.be/1P6yVn6IkXI  pic.twitter.com/8RpJRZOlwX",[],['https://youtu.be/1P6yVn6IkXI'],['https://pbs.twimg.com/media/EZRh8JXWAAEGl8H.jpg'],0,0,0,"['#icantbreathe', '#georgefloyd', '#kirkfranklin']",[],https://twitter.com/TTuyige/status/1266745089793101824,False,,0,,,,,,,"[{'user_id': '1171556190377189376', 'username': 'TTuyige'}]",,,,
1266744131562409987,1266744131562409987,1590850310000,2020-05-30,23:51:50,,109089476,shawntinker,Shawn Haugen,,This is how loved ones want us to remember George Floyd - CNN #GeorgeFloyd #icantbreathe #GeorgeFloydTheMan https://www.cnn.com/2020/05/27/us/george-floyd-trnd/index.html …,[],['https://www.cnn.com/2020/05/27/us/george-floyd-trnd/index.html'],[],0,0,0,"['#georgefloyd', '#icantbreathe', '#georgefloydtheman']",[],https://twitter.com/shawntinker/status/1266744131562409987,False,,0,,,,,,,"[{'user_id': '109089476', 'username': 'shawntinker'}]",,,,
1266743593450029057,1266743018993917952,1590850182000,2020-05-30,23:49:42,,1090377313475280896,mnzzmoa,🐅,,"George Floyd
46 year old father, George Floyd killed by Derek Chauvin and co for trying to use a counterfeit $20 bill to buy cigarettes.
#GeorgeFloyd  pic.twitter.com/Z4GTa2Hbri",[],[],['https://pbs.twimg.com/media/EZRglUwXQAA-r1y.jpg'],1,0,0,['#georgefloyd'],[],https://twitter.com/MnzzMoa/status/1266743593450029057,False,,0,,,,,,,"[{'user_id': '1090377313475280896', 'username': 'MnzzMoa'}]",,,,
1266743007979532288,1266743007979532288,1590850042000,2020-05-30,23:47:22,,1005738156665106433,tribunephl,Daily Tribune,,"Murder and divorce

Kellie Chauvin, the beauty queen wife of Derek Chauvin, the Minneapolis cop who kneed George Floyd to death, filed for divorce on the same day he was charged with murder, the Daily Mail reported. #GeorgeFloyd #DerekChauvin pic.twitter.com/chSE2BHvmh",[],[],['https://pbs.twimg.com/media/EZRgBeqVcAAL8qs.jpg'],0,1,1,"['#georgefloyd', '#derekchauvin']",[],https://twitter.com/tribunephl/status/1266743007979532288,False,,0,,,,,,,"[{'user_id': '1005738156665106433', 'username': 'tribunephl'}]",,,,
1266742178308595713,1266742178308595713,1590849844000,2020-05-30,23:44:04,,971040770,mandysherm_3096,Samantha “Mandy” Sherman,,"Best news I’ve heard in a while: Kellie Chauvin, the wife of the former Minneapolis police officer Derek Chauvin, is filling for divorce. She’s also offering support to George Floyd’s family. #GeorgeFloyd #BlackLivesMatter",[],[],[],0,0,0,"['#georgefloyd', '#blacklivesmatter']",[],https://twitter.com/MandySherm_3096/status/1266742178308595713,False,,0,,,,,,,"[{'user_id': '971040770', 'username': 'MandySherm_3096'}]",,,,
1266741164151115776,1266741164151115776,1590849603000,2020-05-30,23:40:03,,1148174019440631810,newsperpetual,PerpetualPixelNews,,"World News Headlines - 30 May 2020 (Derek Chauvin | George Floyd | Minneapolis)
 https://youtu.be/86z1Vn7ot2o 
#China #Taiwan #Brazil #Coronavirus #Covid19 #BLACK_LIVES_MATTER #DerekChauvin #GeorgeFloyd #SpaceX #Australia #NewZealand #SouthAfrica #Brazil #WorldHealthOrganisation",[],['https://youtu.be/86z1Vn7ot2o'],[],1,0,1,"['#china', '#taiwan', '#brazil', '#coronavirus', '#covid19', '#black_lives_matter', '#derekchauvin', '#georgefloyd', '#spacex', '#australia', '#newzealand', '#southafrica', '#brazil', '#worldhealthorganisation']",[],https://twitter.com/NewsPerpetual/status/1266741164151115776,False,,0,,,,,,,"[{'user_id': '1148174019440631810', 'username': 'NewsPerpetual'}]",,,,
1266740585005748225,1266740585005748225,1590849465000,2020-05-30,23:37:45,,1258457638691635205,blackesquirenet,Black Esquire Radio Podcast Wil Da Lawyer,,#GeorgeFloyd  Black Esquire Radio Podcast: A Black Lawyer's thoughts after George Floyd Killing on Apple Podcasts.  #Blackesqradio #GeorgeFlyod #Blacklivesmatter #BlackLawyersMatter #PoliceThePolice #Icantbreathe  https://podcasts.apple.com/us/podcast/a-black-lawyers-thoughts-after-george-floyd-killing/id1506387309?i=1000476258458 …,[],['https://podcasts.apple.com/us/podcast/a-black-lawyers-thoughts-after-george-floyd-killing/id1506387309?i=1000476258458'],[],0,0,0,"['#georgefloyd', '#blackesqradio', '#georgeflyod', '#blacklivesmatter', '#blacklawyersmatter', '#policethepolice', '#icantbreathe']",[],https://twitter.com/blackesquirenet/status/1266740585005748225,False,,0,,,,,,,"[{'user_id': '1258457638691635205', 'username': 'blackesquirenet'}]",,,,
1266739588556566529,1266739588556566529,1590849227000,2020-05-30,23:33:47,,1226548927090089984,ubaxjaamac,@ubax jaamac barre,,"Kellie Chauvin, the wife of former Minneapolis police officer Derek Chauvin, said she is filing for divorce after 10 years of marriage.
Kellie Chauvin said she is devastated by the killing of 46-old George Floyd, who died earlier this week.#Minneapolis #GeorgeFloyd #ICanBreathe pic.twitter.com/Mi0gCJjsP0",[],[],['https://pbs.twimg.com/media/EZRc72hXkAAEZCU.jpg'],1,0,2,"['#minneapolis', '#georgefloyd', '#icanbreathe']",[],https://twitter.com/ubaxjaamac/status/1266739588556566529,False,,0,,,,,,,"[{'user_id': '1226548927090089984', 'username': 'ubaxjaamac'}]",,,,
1266737521872044033,1266737521872044033,1590848734000,2020-05-30,23:25:34,,754900632473968640,dallyyallyy,allie,,"Another year, another unarmed black man killed. Minneapolis can be rebuilt. but George Floyd will never get his life back. All of the unarmed black men that have been killed will never get their lives back. 

#GeorgeFloyd #icantbreathe",[],[],[],1,1,1,"['#georgefloyd', '#icantbreathe']",[],https://twitter.com/dallyyAllyy/status/1266737521872044033,False,,0,,,,,,,"[{'user_id': '754900632473968640', 'username': 'dallyyAllyy'}]",,,,
1266737496634855424,1266737496634855424,1590848728000,2020-05-30,23:25:28,,1230439422732197889,levyjans,Peter Levy Jans,,"#BlackLivesMatter #GeorgeFloyd
Girl Explains Cop Used Maneuver Illegal in MMA Fighting! Officer Chauvin Wanted To Kill George Floyd
 https://www.youtube.com/watch?v=Cufj1h6pcy0 …",[],['https://www.youtube.com/watch?v=Cufj1h6pcy0'],[],0,0,0,"['#blacklivesmatter', '#georgefloyd']",[],https://twitter.com/LevyJans/status/1266737496634855424,False,,0,,,,,,,"[{'user_id': '1230439422732197889', 'username': 'LevyJans'}]",,,,
1266736840599646214,1266736832450048001,1590848572000,2020-05-30,23:22:52,,79124839,ademolaadesanya,"Ademola Adesanya, MA/1",,"6/10  up that morning with the intent to kill anyone let alone #GeorgeFloyd. So when the call came to investigate, the most random of all crazy chances & odds, the suspect was George Floyd. Upon arrival, did Chauvin immediately recognize Floyd? While #motive is not an element of",[],[],[],1,0,0,"['#georgefloyd', '#motive']",[],https://twitter.com/ademolaadesanya/status/1266736840599646214,False,,0,,,,,,,"[{'user_id': '79124839', 'username': 'ademolaadesanya'}]",,,,
1266735989206237184,1266735989206237184,1590848369000,2020-05-30,23:19:29,,1252400795498295296,globalnet_pics,GlobalNet Pictures,,"Kellie Chavin, beauty queen wife of Minnesota cop Derek Chavin, charged with murdering George Floyd, 46, who was filmed kneeling on the man's neck, has filed for divorce. Follow us on Facebook, Instagram & Twitter #globalnetpictures #GlobalNet_Pics #GeorgeFloyd #Icantbreathe  pic.twitter.com/jmAnzC6HBY",[],[],"['https://pbs.twimg.com/media/EZRZocWXsAA6JpH.jpg', 'https://pbs.twimg.com/media/EZRZociXYAAmnIL.jpg', 'https://pbs.twimg.com/media/EZRZqS4WsAAC2nU.jpg', 'https://pbs.twimg.com/media/EZRZqTcXsAIdWMF.jpg']",0,0,0,"['#globalnetpictures', '#globalnet_pics', '#georgefloyd', '#icantbreathe']",[],https://twitter.com/GlobalNet_Pics/status/1266735989206237184,False,,0,,,,,,,"[{'user_id': '1252400795498295296', 'username': 'GlobalNet_Pics'}]",,,,
1266735791721439234,1266735791721439234,1590848322000,2020-05-30,23:18:42,,736219428308832256,cracraone,cracraone,,"Mass murderers get treated better than the cop treated George Floyd. Things have GOT to change!

#George #GeorgeFloyd #ICantBreathe #DerekChauvin pic.twitter.com/3EmopNwQh5",[],[],['https://pbs.twimg.com/media/EZRZfMsUcAAFSiG.jpg'],0,0,0,"['#george', '#georgefloyd', '#icantbreathe', '#derekchauvin']",[],https://twitter.com/cracraone/status/1266735791721439234,False,,0,,,,,,,"[{'user_id': '736219428308832256', 'username': 'cracraone'}]",,,,
1266732619510800384,1266732619510800384,1590847565000,2020-05-30,23:06:05,,707820254,charlottedpy,Charlotte The Brave ◟̽◞̽,,"RAISE THE DEGREE - Remove bail for Derek Chauvin, murderer of George Floyd #GeorgeFloyd #RAISETHEDEGREE  https://petitions.whitehouse.gov/petition/raise-degree-remove-bail-derek-chauvin-murderer-george-floyd …",[],['https://petitions.whitehouse.gov/petition/raise-degree-remove-bail-derek-chauvin-murderer-george-floyd'],[],0,0,0,"['#georgefloyd', '#raisethedegree']",[],https://twitter.com/CharlotteDpy/status/1266732619510800384,False,,0,,,,,,,"[{'user_id': '707820254', 'username': 'CharlotteDpy'}]",,,,
1266732307433619456,1266732307433619456,1590847491000,2020-05-30,23:04:51,,1253416078820040714,arishitag,Arishita,,".@HennepinAtty We DEMAND that Officer Derek Chauvin is to be charged accordingly. George Floyd was SECOND-degree murdered and we demand that he is brought to #JUSTICE. We DEMAND that Thomas Lane, Tou Thao and J. Alexander Kueng are charged as accessories to murder. #GeorgeFloyd",['hennepinatty'],[],[],0,0,0,"['#justice', '#georgefloyd']",[],https://twitter.com/ArishitaG/status/1266732307433619456,False,,0,,,,,,,"[{'user_id': '1253416078820040714', 'username': 'ArishitaG'}, {'user_id': '482290530', 'username': 'HennepinAtty'}]",,,,
1266731914519511040,1266731914519511040,1590847397000,2020-05-30,23:03:17,,280514655,o_imparavel,Richi Harper,,"Derek Chauvin and George Floyd worked 17 years at the same club!
Why was Derek Chauvin only now one Racist? 
#qanon #WWG1GWA #GeorgeFloyd #DerekChauvin
George Floyd and Derek Chauvin knew each other from work - Daily Mail | World News Network   http://worldnewsnetwork.co.in/george-floyd-and-derek-chauvin-knew-each-other-from-work-daily-mail/amp/ …",[],['http://worldnewsnetwork.co.in/george-floyd-and-derek-chauvin-knew-each-other-from-work-daily-mail/amp/'],[],0,0,1,"['#qanon', '#wwg1gwa', '#georgefloyd', '#derekchauvin']",[],https://twitter.com/O_Imparavel/status/1266731914519511040,False,,0,,,,,,,"[{'user_id': '280514655', 'username': 'O_Imparavel'}]",,,,
1266731319054262272,1266731319054262272,1590847255000,2020-05-30,23:00:55,,42892907,deanchatt,Dean Arnold,,"Officer Chauvin and George Floyd were bouncers in the same club for years. #georgefloyd #falseflag #psyop
 https://www.liveleak.com/view?t=k2PjN_1590768327 … pic.twitter.com/ggwCK1cprS",[],['https://www.liveleak.com/view?t=k2PjN_1590768327'],['https://pbs.twimg.com/media/EZRVafsWAAAftze.jpg'],1,1,3,"['#georgefloyd', '#falseflag', '#psyop']",[],https://twitter.com/DeanChatt/status/1266731319054262272,False,,0,,,,,,,"[{'user_id': '42892907', 'username': 'DeanChatt'}]",,,,
1266728579959791617,1266728579959791617,1590846602000,2020-05-30,22:50:02,,861434924,fortrussnews,Fort Russ News,,BREAKING: Officer #Chauvin Officially Charged with #Murder in Killing of Citizen George Floyd  https://is.gd/KhXYAT  #CrimesAgainstHumanity #GeorgeFloyd #Pederson #PoliceAbuse #PoliceState #SummaryExecution pic.twitter.com/h2dK5b7xCs,[],['https://is.gd/KhXYAT'],['https://pbs.twimg.com/media/EZRS7juWsAE0b5P.jpg'],1,3,5,"['#chauvin', '#murder', '#crimesagainsthumanity', '#georgefloyd', '#pederson', '#policeabuse', '#policestate', '#summaryexecution']",[],https://twitter.com/FortRussNews/status/1266728579959791617,False,,0,,,,,,,"[{'user_id': '861434924', 'username': 'FortRussNews'}]",,,,
1266726888325685250,1266726888325685250,1590846199000,2020-05-30,22:43:19,,1185248454127378432,africankpopper,👑 KING! (semi-ia),,"Idk Miss Dee Colin knelt in peaceful protest and y'all kicked him out of his job, George Floyd begged to take in oxygen while being knelt on at the neck, so maybe fuck yes🖐🏾🚶🏾rt or get out my mentions
#BlackLivesMatter
#GeorgeFloyd
#icantbreathe  https://twitter.com/RichardDianah/status/1266725100369457157 …",[],['https://twitter.com/RichardDianah/status/1266725100369457157'],[],0,0,0,"['#blacklivesmatter', '#georgefloyd', '#icantbreathe']",[],https://twitter.com/africankpopper/status/1266726888325685250,False,https://twitter.com/RichardDianah/status/1266725100369457157,0,,,,,,,"[{'user_id': '1185248454127378432', 'username': 'africankpopper'}]",,,,
1266724865920376832,1266724865920376832,1590845717000,2020-05-30,22:35:17,,1259867690119954432,91debate,The debate club,,What do you think of the George Floyd situation?? (R.I.P) #icantbreathe #GeorgeFloyd #BlackLivesMatter #GeorgeFloydWasMurdered #PoliceBrutality #riots2020 #Trump #news #debate #discuss #discussion Follow us for more news/debates!,[],[],[],0,0,0,"['#icantbreathe', '#georgefloyd', '#blacklivesmatter', '#georgefloydwasmurdered', '#policebrutality', '#riots2020', '#trump', '#news', '#debate', '#discuss', '#discussion']",[],https://twitter.com/91Debate/status/1266724865920376832,False,,0,,,,,,,"[{'user_id': '1259867690119954432', 'username': '91Debate'}]",,,,
1266722014980640768,1266722014980640768,1590845037000,2020-05-30,22:23:57,,18689180,marjanemusic,Marjane',,"I CAN’T BREATHE! Created and dedicated to George Floyd, Ahmad Arbury, Brianna Taylor, and the countless others. (See live on FB) then like, tag, and share. Thank you🙏🏽🙏🏽🙏🏽 #icantbreathe #violenceisnottheanswer #peace #love #georgefloyd #AhmadArbery #BriannaTaylor",[],[],[],0,0,1,"['#icantbreathe', '#violenceisnottheanswer', '#peace', '#love', '#georgefloyd', '#ahmadarbery', '#briannataylor']",[],https://twitter.com/marjanemusic/status/1266722014980640768,False,,0,,,,,,,"[{'user_id': '18689180', 'username': 'marjanemusic'}]",,,,
1266717859037753346,1266717859037753346,1590844046000,2020-05-30,22:07:26,,1258506380471865345,grandlides,Yusuf MOLLAHASANOĞLU,, https://youtu.be/A1NN_1Hk87A  I can't Breathe... #GeorgeFloydMurder #GeorgeFloyd #GeorgeFloydWasMurdered #icantbreathe #ICantBreath #GeorgeFloydProtests #GeorgeFloyddeath #georgesfloyd #georgesfloyd #Floyd #floydprotest #FloydWas #JusticeForGeorgeFlyod #George #Floyd @realDoneldTrump pic.twitter.com/o3DPGpTg7T,['realdoneldtrump'],['https://youtu.be/A1NN_1Hk87A'],[],0,0,0,"['#georgefloydmurder', '#georgefloyd', '#georgefloydwasmurdered', '#icantbreathe', '#icantbreath', '#georgefloydprotests', '#georgefloyddeath', '#georgesfloyd', '#georgesfloyd', '#floyd', '#floydprotest', '#floydwas', '#justiceforgeorgeflyod', '#george', '#floyd']",[],https://twitter.com/grandlides/status/1266717859037753346,False,,1,,,,,,,"[{'user_id': '1258506380471865345', 'username': 'grandlides'}, {'user_id': '1535480828', 'username': 'realDoneldTrump'}]",,,,
1266716743499563008,1266716743499563008,1590843780000,2020-05-30,22:03:00,,1108920276,poltrash,poltrash,,"Kellie Chauvin the wife of the police officer Derek Chauvin arrested over George Floyd’s death has publicly announced that she is leaving him immediately. 
#GeorgeFloyd
#Minneapolis",[],[],[],0,0,0,"['#georgefloyd', '#minneapolis']",[],https://twitter.com/polTrash/status/1266716743499563008,False,,0,,,,,,,"[{'user_id': '1108920276', 'username': 'polTrash'}]",,,,
1266715735176421377,1266715735176421377,1590843540000,2020-05-30,21:59:00,,9718952,tonyloyd,Tony Loyd,,"Before George Floyd, there was already a knee on the throat of black folks. Here is one example. 

 https://youtu.be/Xi50RaTXrSE 
@MapPrejudice @TEDxMinneapolis #icantbreathe #GeorgeFloyd","['mapprejudice', 'tedxminneapolis']",['https://youtu.be/Xi50RaTXrSE'],[],0,0,0,"['#icantbreathe', '#georgefloyd']",[],https://twitter.com/TonyLoyd/status/1266715735176421377,False,,0,,,,,,,"[{'user_id': '9718952', 'username': 'TonyLoyd'}, {'user_id': '910908084113084417', 'username': 'MapPrejudice'}, {'user_id': '2158095864', 'username': 'TEDxMinneapolis'}]",,,,
1266715598526074880,1266715598526074880,1590843507000,2020-05-30,21:58:27,,1242471146995490822,h24news_uk,H24 News UK,,"THE wife of Derek Chauvin, who knelt on George Floyd’s neck during his brutal arrest, has filed for divorce, her lawyer said

#Minneapolis #GeorgeFloyd #Minnesota https://uk.h24.news/Mly ",[],['https://uk.h24.news/Mly'],[],0,0,0,"['#minneapolis', '#georgefloyd', '#minnesota']",[],https://twitter.com/h24news_uk/status/1266715598526074880,False,,0,,,,,,,"[{'user_id': '1242471146995490822', 'username': 'h24news_uk'}]",,,,
1266714198970638336,1266714198970638336,1590843174000,2020-05-30,21:52:54,,4100806325,freddtessier,Fred Tessier,,"No justice, no peace! Know justice, know peace! The choice is yours Amerikkka. We are GEORGE FLOYD! ✊🏾
#blacklivesmatter #racism #injustice #amerikkka #policebrutality #hate #murder #icantbreathe #georgefloyd #ahmaudarbery #whitesupremecy #usa #trump #black #blackpower pic.twitter.com/Parqzky3mw",[],[],['https://pbs.twimg.com/media/EZRF2IZXgAAgzTh.jpg'],0,0,0,"['#blacklivesmatter', '#racism', '#injustice', '#amerikkka', '#policebrutality', '#hate', '#murder', '#icantbreathe', '#georgefloyd', '#ahmaudarbery', '#whitesupremecy', '#usa', '#trump', '#black', '#blackpower']",[],https://twitter.com/freddtessier/status/1266714198970638336,False,,0,,,,,,,"[{'user_id': '4100806325', 'username': 'freddtessier'}]",,,,
1266713643527426051,1266713643527426051,1590843041000,2020-05-30,21:50:41,,895896178344251393,marczak_rob,ᖇOᗷEᖇT ᒍᗩY ᗰᗩᖇᑕᘔᗩK 🌹,,"As usual, the NY Post front cover says it all —
Derek Chauvin, cop who pinned down George Floyd, faces murder charge

#rjm @nypost #DerekChauvin #GeorgeFloyd #manslaughter #Minneapolis #Minnesota #murder #NewYorkPost #NewYorkPostfrontcover #NYPost 

Story:  https://nypost.com/2020/05/29/derek-chauvin-cop-who-pinned-down-george-floyd-is-arrested/ … pic.twitter.com/fQItW70it1",['nypost'],['https://nypost.com/2020/05/29/derek-chauvin-cop-who-pinned-down-george-floyd-is-arrested/'],['https://pbs.twimg.com/media/EZRFVq_XYAAP_9J.jpg'],0,2,3,"['#rjm', '#derekchauvin', '#georgefloyd', '#manslaughter', '#minneapolis', '#minnesota', '#murder', '#newyorkpost', '#newyorkpostfrontcover', '#nypost']",[],https://twitter.com/marczak_rob/status/1266713643527426051,False,,0,,,,,,,"[{'user_id': '895896178344251393', 'username': 'marczak_rob'}, {'user_id': '17469289', 'username': 'nypost'}]",,,,
1266713001492529152,1266713001492529152,1590842888000,2020-05-30,21:48:08,,37479800,ashishjaiswaled,Ashish Jaiswal,,"In 2 days, 110,532 people from around the world have donated a total of $3,243,410 in Official George Floyd Memorial Fund.  https://www.gofundme.com/f/georgefloyd?utm_source=twitter&utm_medium=social&utm_campaign=m_pd+share-sheet%E2%80%AC … #GeorgeFloyd #BlackLiveMatter #JusticeForGeorgeFlyod #saytheirnames #Minneapolis #ICantBreathe #WeCantBreathe #BlackLivesMatter pic.twitter.com/PsjP81wmEQ",[],['https://www.gofundme.com/f/georgefloyd?utm_source=twitter&utm_medium=social&utm_campaign=m_pd+share-sheet%E2%80%AC'],['https://pbs.twimg.com/media/EZREtGZUYAAWKSs.jpg'],0,1,1,"['#georgefloyd', '#blacklivematter', '#justiceforgeorgeflyod', '#saytheirnames', '#minneapolis', '#icantbreathe', '#wecantbreathe', '#blacklivesmatter']",[],https://twitter.com/ashishjaiswaled/status/1266713001492529152,False,,0,,,,,,,"[{'user_id': '37479800', 'username': 'ashishjaiswaled'}]",,,,
